483   J1107-5907      166.893583    -59.121861
484   J1107-5947      166.994583    -59.784444
485   J1107-6143      166.801250    -61.733056
486   J1110-5637      167.501667    -56.625806
487   J1110+58        167.750000     58.866667
488   J1112-6103      168.061708    -61.058639
489   J1112-6613      168.160542    -66.218000
490   J1112-6926      168.212500    -69.441944
491   J1114-6100      168.593833    -61.009500
492   J1115+5030      168.910000     50.503414
493   J1115-6052      168.973667    -60.871611
494   J1116-2444      169.096917    -24.748917
495   J1116-4122      169.179525    -41.378878
496   J1117-6154      169.349208    -61.906111
497   J1117-6447      169.437500    -64.799444
498   J1119-6127      169.809583    -61.463750
499   J1119-7936      169.920000    -79.608417
500   J1120-3618      170.093333    -36.308944
501   J1121-5444      170.329954    -54.734861
502   J1123-4844      170.815213    -48.739653
503   J1123-6102      170.923750    -61.035056
504   J1123-6259      170.981454    -62.986317
505   J1123-6651      170.967542    -66.863631
506   J1124-3653      171.000000    -36.000000
507   J1124-5638      171.235292    -56.644361
508   J1124-5916      171.162500    -59.271944
509   J1124-6421      171.247917    -64.354722
510   J1125-5825      171.434857    -58.421356
511   J1125-6014      171.480075    -60.235169
512   J1125+7819      171.499377     78.330199
513   J1126-27        171.500000    -27.616667
514   J1126-38        171.575000    -38.633333
515   J1126-6054      171.719200    -60.911100
516   J1126-6942      171.590292    -69.704250
517   J1128-6219      172.194583    -62.319167
518   J1129-53        172.337500    -53.516667
519   J1130-5826      172.568042    -58.433972
520   J1130-5925      172.543500    -59.426139
521   J1130-6807      172.632971    -68.124589
522   J1132-46        173.137500    -46.918333
523   J1132-5627      173.065583    -56.458028
524   J1133-6250      173.464375    -62.847389
525   J1135-49        173.983333    -49.425278
526   J1135-6055      173.750000    -60.916667
527   J1136+1551      174.013532     15.851244
528   J1136-5525      174.009042    -55.418972
529   J1137-6700      174.383704    -67.009169
530   J1138-6207      174.590083    -62.133139
531   J1141-3107      175.356787    -31.131278
532   J1141-3322      175.428173    -33.377059
533   J1141-6545      175.279225    -65.755309
534   J1142+0119      175.500000      1.316667
535   J1142-6230      175.718750    -62.501083
536   J1143-5158      175.812771    -51.977747
537   J1143-5536      175.790792    -55.601250
538   J1144-6146      176.145000    -61.780278
539   J1144-6217      176.008792    -62.291750
540   J1146-6030      176.532250    -60.516500
541   J1147-66        176.750000    -66.000000
542   J1148-5725      177.118875    -57.420167
543   J1148-6415      177.157500    -64.259167
544   J1151-6108      177.986917    -61.138222
545   J1152-5800      178.041667    -58.009444
546   J1152-6012      178.224167    -60.205833
547   J1153-21        178.250000    -21.300000
548   J1154-6250      178.583750    -62.834083
549   J1156-5707      179.031042    -57.117194
550   J1156-5909      179.089583    -59.153417
551   J1157-5112      179.284025    -51.215594
552   J1157-6224      179.313500    -62.414131
553   J1159-6409      179.840417    -64.165833
554   J1159-7910      179.898792    -79.168222
555   J1201-6306      180.345875    -63.116528
556   J1202-5820      180.618346    -58.342611
557   J1204-6843      181.153000    -68.721442
558   J1207-5050      181.840875    -50.841750
559   J1208-6238      182.058167    -62.634250
560   J1210-5226      182.503792    -52.441222
561   J1210-5559      182.524950    -55.984422
562   J1210-6550      182.675000    -65.834611
563   J1211-6324      182.850750    -63.412556
564   J1214-5830      183.535083    -58.507194
565   J1215-5328      183.752583    -53.475444
566   J1216-50        184.083333    -50.450278
567   J1216-6223      184.174542    -62.399389
568   J1216-6410      184.030582    -64.169229
569   J1220-6318      185.074417    -63.312917
570   J1222-5738      185.717917    -57.638889
571   J1224-6208      186.184375    -62.144750
572   J1224-6407      186.092438    -64.131642
573   J1225-5556      186.432613    -55.945317
574   J1225-6035      186.369292    -60.593778
575   J1225-6408      186.428333    -64.145278
576   J1226-3223      186.694283    -32.383611
577   J1227-4853      186.994683    -48.895206
578   J1227-6208      186.751839    -62.145497
579   J1227-63        186.800000    -63.150000
580   J1231-1411      187.797138    -14.195453
581   J1231-4609      187.940667    -46.162556
582   J1231-6303      187.804167    -63.055000
583   J1232-4742      188.079583    -47.714139
584   J1232-6501      188.074333    -65.017592
585   J1233-6312      188.381250    -63.208056
586   J1233-6344      188.416250    -63.748611
587   J1234-3630      188.550000    -36.511417
588   J1235-5516      188.829167    -55.266667
589   J1235-6354      188.990500    -63.908444
